Date,Open,High,Low,Close,Volume,"EMA(5,Modern)","EMA(10,Modern)","EMA(20,Modern)","EMA(50,Modern)","EMA(100,Modern)","KST(10,10|15,10|20,10|30,15)",SMA(10),RSI(14),"MACD(12,26)","EMA(9,Modern)",Histogram
1/8/18,161.9,162.63,161.86,162.55,23159061,160.7639305,159.4139393,157.9687256,155.0865233,151.2249162,26.05805442,21.62695881,74.70562149,1.729294527,1.287464136,0.441830391
1/9/18,162.85,163.04,162.07,162.56,24782448,161.3626203,159.9859504,158.4059898,155.3796008,151.4493733,27.82573908,22.23006753,74.72904492,1.881162255,1.406203759,0.474958496
1/10/18,161.8,162.21,161.12,162.18,34004028,161.6350802,160.3848685,158.7654194,155.6462831,151.661861,29.32836333,23.01248591,72.00050601,1.948395805,1.514642169,0.433753637
1/11/18,162.48,163.3,162.21,163.29,20473518,162.1867201,160.9130742,159.1963318,155.9460367,151.8921212,31.86275127,24.09418147,74.88516877,2.067414731,1.625196681,0.44221805
1/12/18,163.03,164.66,162.94,164.49,37762708,162.9544801,161.5634244,159.7004907,156.2810941,152.1415841,35.05818618,25.50501941,77.57497366,2.232829392,1.746723223,0.486106169
1/16/18,165.55,166.415,163.53,164.02,41231849,163.3096534,162.0100745,160.1118725,156.5845806,152.3768003,38.63832543,27.37587942,74.22204195,2.299489546,1.857276488,0.442213058
1/17/18,164.77,166.04,163.9982,165.79,33849879,164.1364356,162.6973337,160.6526466,156.9455775,152.6424082,41.70998941,29.59280966,78.06677098,2.466707734,1.979162737,0.487544997
1/18/18,165.55,166.1999,165.135,165.82,26432166,164.6976237,163.2650912,161.1447755,157.293594,152.9033506,44.35897561,32.00753865,78.12631961,2.572001668,2.097730523,0.474271145
1/19/18,166.32,166.61,165.535,166.34,38937588,165.2450825,163.8241655,161.6395588,157.648355,153.1694229,47.29779096,34.57463225,79.18140445,2.666667837,2.211517986,0.455149851
1/22/18,166.27,168.12,166.09,168.12,26081388,166.2033883,164.6052263,162.2567436,158.0590078,153.4654739,50.41129982,37.25494755,82.32438319,2.852441413,2.339702671,0.512738741
1/23/18,168.64,169.66,168.555,169.51,37989650,167.3055922,165.4970034,162.94753,158.5080663,153.7831873,54.17567893,40.06671,84.31567671,3.076367247,2.487035587,0.58933166
1/24/18,169.81,170.24,167.44,168.41,54287377,167.6737281,166.0266391,163.4677652,158.8963774,154.0728271,57.0967101,42.9938071,76.9295545,3.129000111,2.615428491,0.513571619
1/25/18,169.55,169.63,167.81,168.35,28924956,167.8991521,166.4490684,163.9327399,159.2671077,154.3555434,59.84443734,46.04541451,76.53571836,3.129792239,2.718301241,0.411490998
1/26/18,169.27,170.952,168.96,170.93,32038184,168.9094347,167.2637832,164.5991457,159.7244761,154.6837505,63.27741923,49.1868813,81.03236429,3.300557671,2.834752527,0.465805144
1/29/18,170.52,170.91,169.74,170.1,37277849,169.3062898,167.779459,165.1230366,160.1313593,154.9890228,65.48570252,52.22963294,75.98731299,3.330524232,2.933906868,0.396617364
1/30/18,168.55,169.42,167.82,168.7,44987688,169.1041932,167.9468301,165.4636997,160.4673845,155.2605273,67.11995594,55.07779599,68.2667187,3.204366703,2.987998835,0.216367868
1/31/18,169.67,169.9899,168.34,169.4,42449199,169.2027955,168.2110428,165.8385855,160.8176831,155.5405168,68.07705771,57.71450282,69.91278139,3.124848791,3.015368826,0.109479965
2/1/18,168.12,169.73,167.42,167.96,38037875,168.7885303,168.1653986,166.040625,161.097774,155.7864472,68.04151673,60.08275693,62.7067698,2.912065825,2.994708226,-0.082642401
2/2/18,167.34,167.7,164.47,164.61,68478082,167.3956869,167.5189625,165.904375,161.2355083,155.961171,65.65950927,61.91892876,49.83731825,2.444933121,2.884753205,-0.439820084
2/5/18,163.13,165.75,158,158.12,105372224,164.3037913,165.8100603,165.1630059,161.1133315,156.0039201,57.99051829,62.67685061,34.89559253,1.533362677,2.614475099,-1.081112422
2/6/18,155.96,162.51,155.1,162.31,118537891,163.6391942,165.1736857,164.8912911,161.1602597,156.128793,52.12299846,62.47158256,46.12565362,1.135940105,2.318768101,-1.182827996
2/7/18,161.79,163.55,160.2,160.21,91028328,162.4961294,164.2711974,164.4454538,161.1229946,156.2096089,45.34372934,61.29628448,42.19700398,0.64410259,1.983834998,-1.339732409
2/8/18,160.69,160.8,153.45,153.45,94184831,159.480753,162.3037069,163.3982677,160.8220929,156.1549632,34.85177908,58.79701866,32.57787746,-0.287839653,1.529500068,-1.817339721
2/9/18,155.66,157.24,150.125,156.1,113836554,158.3538353,161.1757602,162.7031946,160.6369128,156.1538748,24.44536656,54.91381339,38.4967122,-0.803317596,1.062936535,-1.866254131
2/12/18,157.67,159.95,156.46,158.87,63050637,158.5258902,160.7565311,162.3381285,160.5676221,156.2076595,15.57342816,49.92258595,44.02796455,-0.977058804,0.654937468,-1.631996271
2/13/18,157.98,160.01,157.7197,159.69,31785595,158.9139268,160.5626163,162.0859258,160.5332055,156.2766167,7.545343751,43.96512474,45.58801442,-1.036633154,0.316623343,-1.353256497
2/14/18,158.79,162.93,158,162.68,52107431,160.1692845,160.9475952,162.1425043,160.6173935,156.4034164,1.12271484,37.26969045,50.95582111,-0.832976213,0.086703432,-0.919679645
2/15/18,164.14,165.7,162.44,165.7,51633887,162.0128564,161.8116688,162.4813134,160.8167114,156.5875072,-2.861559127,30.17938286,55.70854593,-0.423011644,-0.015239583,-0.407772061
2/16/18,165.18,166.755,164.6799,164.96,62256291,162.9952376,162.3840926,162.7173788,160.9791933,156.7532991,-6.486892772,22.96474266,54.31948809,-0.156025026,-0.043396672,-0.112628354
2/20/18,164.39,166.68,164.31,165.29,36785626,163.7601584,162.9124394,162.9623903,161.1482446,156.9223427,-6.887719874,16.47691884,54.86002668,0.081255373,-0.018466263,0.099721636
2/21/18,166.06,167.72,164.72,164.82,41161779,164.1134389,163.2592686,163.1393055,161.292235,157.0787319,-9.166288056,10.34799019,53.88209432,0.228739955,0.030974981,0.197764974
2/22/18,165.54,166.42,164.3769,164.8,37074413,164.3422926,163.5394016,163.2974669,161.4297944,157.2316283,-10.09229315,4.804387941,53.8381139,0.340088389,0.092797663,0.247290726
2/23/18,166.06,168.17,165.45,168.17,50096916,165.6181951,164.3813286,163.7615177,161.6941162,157.4482298,-5.72991658,0.746218375,59.79333191,0.692283448,0.21269482,0.479588628
2/26/18,168.93,170.4,168.82,170.4,39266658,167.2121301,165.4756325,164.3937541,162.0355234,157.7047004,-0.790933167,-1.777411598,63.17846433,1.138222216,0.397800299,0.740421917
2/27/18,170.42,170.73,168.21,168.29,42209873,167.57142,165.9873357,164.7648251,162.280797,157.9143103,4.070906332,-2.927663781,58.18659936,1.306314159,0.579503071,0.726811088
2/28/18,169.25,169.8,167.1,167.21,42936334,167.4509467,166.2096383,164.9976989,162.4740991,158.0983834,7.078294462,-2.974368709,55.75815508,1.336969509,0.730996359,0.605973151
3/1/18,167.29,168.07,163.001,164.48,76809904,166.4606311,165.8951586,164.9483943,162.5527618,158.224752,7.798665381,-2.306773655,50.06958946,1.127973336,0.810391754,0.317581582
3/2/18,162.59,166.28,161.96,165.99,57445063,166.3037541,165.9124025,165.0475948,162.6875555,158.3785193,10.12017418,-1.008600325,52.93005705,1.071831339,0.862679671,0.209151668
3/5/18,165.26,168.26,164.59,167.83,38540207,166.8125027,166.2610566,165.3125858,162.88922,158.5656774,13.62385955,1.002474907,56.22130264,1.162411469,0.922626031,0.239785438
3/6/18,168.61,169.11,167.48,168.54,29480927,167.3883351,166.6754099,165.6199586,163.1108192,158.7631887,17.33441468,3.424688363,57.45743644,1.276770129,0.99345485,0.283315279
3/7/18,167.26,169.07,166.96,168.93,34609407,167.9022234,167.0853354,165.9352006,163.3390224,158.9645117,20.33591621,6.374908789,58.1563495,1.382928394,1.071349559,0.311578835
3/8/18,169.54,169.98,168.95,169.86,25828371,168.5548156,167.5898199,166.308991,163.594747,159.1802639,23.75695239,9.759833344,59.85024055,1.52452899,1.161985445,0.362543545
3/9/18,171.1,173.16,170.82,173.16,38310546,170.0898771,168.6025799,166.9614681,163.969855,159.4570904,27.67235271,13.10006027,65.22907121,1.881343942,1.305857145,0.575486797
3/12/18,173.65,174.48,173.28,174.08,37634971,171.4199181,169.5984745,167.6394235,164.3663312,159.746653,30.64090305,16.24324389,66.57354939,2.212850312,1.487255778,0.725594534
3/13/18,174.8,175.21,171.2666,171.71,55638925,171.516612,169.9823882,168.0270974,164.6543182,159.9835509,32.18287963,19.05444122,60.12398441,2.258300029,1.641464628,0.616835401
3/14/18,172.58,172.74,170.93,171.68,40536383,171.5710747,170.2910449,168.3749929,164.9298352,160.2151638,34.82404762,21.82901654,60.04468666,2.265780006,1.766327704,0.499452302
3/15/18,171.83,172.53,170.9,171.53,28810366,171.5573831,170.5163095,168.6754698,165.1886652,160.4392199,37.89691755,24.83884176,59.62126893,2.23385372,1.859832907,0.374020813
3/16/18,171.78,172.2,170.935,171.02,31176742,171.3782554,170.6078896,168.8987584,165.417345,160.6487403,37.70295253,27.59711959,58.12058905,2.142699465,1.916406219,0.226293247
3/19/18,169.16,169.22,165.6393,167.1,71395061,169.9521703,169.9700915,168.7274481,165.4833314,160.7764881,34.63986479,29.69872012,48.09925062,1.734157534,1.879956482,-0.145798948
3/20/18,167.1,168.04,166.61,167.65,34075664,169.1847802,169.5482566,168.624834,165.5682988,160.9125972,32.53955867,31.21923452,49.41708514,1.438186989,1.791602583,-0.353415594
3/21/18,167.23,168.76,166.19,166.92,43863543,168.4298535,169.0703918,168.4624688,165.6213067,161.0315557,30.37669558,32.22331245,47.68636701,1.131678021,1.659617671,-0.52793965
3/22/18,164.7,165.77,162.59,162.8,66607288,166.5532356,167.9303206,167.9231861,165.5106672,161.0665744,27.03775385,32.5513926,39.3170633,0.549978082,1.437689753,-0.887711671
3/23/18,162.6,163.3,158.43,158.51,80110392,163.8721571,166.217535,167.0266922,165.2361313,161.0159491,19.36867379,31.72102471,32.85164073,-0.254259511,1.0992999,-1.353559411
3/26/18,161.68,164.6,159.16,164.4,57481503,164.0481047,165.8870741,166.776531,165.2033418,161.0829601,13.74938667,30.03187307,45.98492909,-0.411605096,0.797118901,-1.208723997
3/27/18,165.6,165.62,157.68,159.08,78889105,162.3920698,164.6494243,166.0435281,164.9632108,161.0432975,6.813422045,27.49492731,38.63476023,-0.954578359,0.446779449,-1.401357808
3/28/18,158.25,159.78,156.04,157.25,89369655,160.6780465,163.3040744,165.2060492,164.6607319,160.9681827,-0.865344629,23.92598808,36.4750202,-1.515089282,0.054405703,-1.569494985
3/29/18,158.13,161.71,156.6338,160.13,68692566,160.4953644,162.72697,164.7226159,164.4830561,160.951585,-6.994016691,19.43689466,41.97272612,-1.707226452,-0.297920728,-1.409305724
4/2/18,159,159.74,153.88,155.51,85549443,158.8335762,161.4147936,163.8452239,164.1311716,160.8438308,-15.84057098,14.08254231,36.51357084,-2.206852708,-0.679707124,-1.527145584
4/3/18,156.92,157.92,154.44,157.26,64090049,158.3090508,160.6593766,163.2180598,163.8617139,160.7728639,-21.94583704,8.423972127,39.71223197,-2.433547323,-1.030475164,-1.403072159
4/4/18,154.27,160.23,154.04,159.74,65768692,158.7860339,160.4922172,162.886816,163.700078,160.7524111,-26.82552718,2.487463542,44.01692693,-2.385589572,-1.301498046,-1.084091527
4/5/18,161.33,161.58,159.48,160.65,43054868,159.4073559,160.520905,162.6737859,163.5804671,160.7503832,-31.33082911,-3.683288927,45.5531708,-2.248237038,-1.490845844,-0.757391194
4/6/18,158.94,160.4601,155.88,156.63,59870865,158.4815706,159.8134677,162.0981872,163.3078998,160.6687915,-36.45707063,-10.03277138,40.29297288,-2.435687479,-1.679814171,-0.755873308
4/9/18,158.01,160.88,157.46,157.73,41810380,158.2310471,159.4346554,161.6821694,163.0891586,160.6105976,-39.4044772,-15.91008647,42.2578165,-2.46704395,-1.837260127,-0.629783823
4/10/18,160.13,161.73,159.07,161.21,48601323,159.2240314,159.7574453,161.6372009,163.0154661,160.6224669,-42.34184018,-21.51920916,48.07906683,-2.185889688,-1.906986039,-0.278903649
4/11/18,160.2,162,160.1,160.28,41622139,159.5760209,159.8524553,161.5079437,162.908193,160.6156854,-44.51911305,-26.65246267,46.72342145,-2.014889742,-1.92856678,-0.086322962
4/12/18,161.3,162.77,161.16,162.21,30467889,160.4540139,160.2810998,161.5748062,162.8808128,160.647256,-43.96734275,-30.96266248,49.88166588,-1.703993605,-1.883652145,0.17965854
4/13/18,163.01,163.26,160.67,161.37,44604892,160.7593426,160.4790816,161.5553008,162.8215653,160.6615677,-44.17418046,-34.68067886,48.53315457,-1.508003827,-1.808522481,0.300518654
4/16/18,162.45,163.19,161.48,162.6,28180780,161.3728951,160.8647031,161.654796,162.8128764,160.6999525,-41.26358924,-37.22298068,50.63751984,-1.239145695,-1.694647124,0.455501429
4/17/18,164.19,166.4592,163.91,166.1,35536087,162.9485967,161.8165753,162.0781487,162.9417832,160.8068842,-37.95623353,-38.82402033,56.13382637,-0.735178262,-1.502753351,0.76757509
4/18/18,166.12,167,165.31,166.44,29573880,164.1123978,162.657198,162.4935631,163.0789682,160.918431,-33.76309697,-39.51777731,56.63891739,-0.304831375,-1.263168956,0.958337581
4/19/18,165.65,165.99,164.34,164.91,34705692,164.3782652,163.0667983,162.7237,163.1507734,160.997472,-29.98104724,-39.38279912,53.64547969,-0.086242432,-1.027783651,0.94154122
4/20/18,164.49,164.61,161.73,162.3,49197140,163.6855101,162.9273805,162.6833476,163.1174097,161.0232646,-25.75608844,-38.31270091,48.89783041,-0.122205596,-0.84666804,0.724462444
4/23/18,163.08,163.73,161.02,161.89,33040646,163.0870068,162.7387658,162.6077907,163.069276,161.0404277,-19.85112096,-36.35736528,48.17654167,-0.181695761,-0.713673584,0.531977824
4/24/18,162.62,162.905,157.39,158.46,70256751,161.5446712,161.9608084,162.212763,162.8885201,160.9893301,-18.98410563,-34.02159183,42.5250931,-0.499852491,-0.670909366,0.171056875
4/25/18,158.8,159.31,156.47,158.65,52089323,160.5797808,161.3588432,161.8734522,162.7223036,160.9430068,-17.63544507,-31.33322503,42.92450227,-0.728267565,-0.682381005,-0.045886559
4/26/18,160.72,162.53,160.18,161.99,43005532,161.0498539,161.473599,161.884552,162.6935858,160.9637393,-15.50459952,-28.48695071,49.56025488,-0.632487151,-0.672402235,0.039915083
4/27/18,164.35,164.41,161.17,162.09,51043406,161.3965692,161.5856719,161.9041185,162.6699158,160.9860415,-12.66597789,-25.33613045,49.74863132,-0.542260478,-0.646373883,0.104113405
4/30/18,162.48,163.48,160.54,160.94,35615273,161.2443795,161.468277,161.8122977,162.602076,160.9851298,-10.72475627,-22.28224715,47.54934986,-0.55712835,-0.628524777,0.071396427
5/1/18,160.52,162.8,160.14,162.78,36513529,161.756253,161.7067721,161.9044598,162.6090534,161.0206718,-9.517454397,-19.43836924,51.26190485,-0.4156473,-0.585949281,0.170301982
5/2/18,163.1,163.57,161.63,161.82,38646842,161.777502,161.727359,161.896416,162.5781101,161.0365,-9.998554195,-17.06191496,49.30117664,-0.376644798,-0.544088385,0.167443586
5/3/18,161.08,162.4,159.22,161.8,60337134,161.7850013,161.7405665,161.8872335,162.547596,161.0516189,-10.921664,-15.15597664,49.25890483,-0.343390476,-0.503948803,0.160558327
5/4/18,161.11,165.25,160.98,164.87,41543243,162.8133342,162.3095544,162.1713065,162.6386706,161.1272304,-8.448898003,-13.42525759,55.55802615,-0.068522953,-0.416863633,0.34834068
5/7/18,165.64,166.78,165.51,166.24,32500152,163.9555561,163.0241809,162.5588012,162.7798992,161.2284733,-5.992804114,-12.03942591,58.06017763,0.256897732,-0.28211136,0.539009092
5/8/18,165.83,166.43,164.86,166.07,26040170,164.6603708,163.5779662,162.893201,162.9089228,161.3243451,-2.964080217,-10.43742337,57.62661048,0.495368096,-0.126615469,0.621983565
5/9/18,166.4,168,165.78,167.88,29122718,165.7335805,164.3601541,163.3681343,163.103867,161.4541601,1.3399237,-8.539886489,60.96860988,0.820946095,0.062896844,0.758049251
5/10/18,168.43,169.74,168.29,169.62,27067597,167.0290537,165.3164897,163.9635501,163.3594016,161.6158599,5.427358289,-6.446690709,63.91503123,1.20547648,0.291412771,0.914063709
5/11/18,169.35,169.86,168.72,169.46,24688847,167.8393691,166.0698552,164.4870215,163.5986408,161.7711894,9.89995098,-4.190097822,63.44078401,1.480245568,0.529179331,0.951066238
5/14/18,169.8398,170.82,169.47,169.75,21821749,168.4762461,166.7389725,164.9882575,163.8398706,161.9291856,15.56256286,-1.561365909,63.96271911,1.701785503,0.763700565,0.938084938
5/15/18,168.4,168.5,166.98,167.87,49361638,168.2741641,166.9446138,165.2627092,163.9979149,162.0468255,20.52660588,1.443040119,58.16537967,1.7059916,0.952158772,0.753832828
5/16/18,168.1,169.37,168.01,168.98,22941159,168.5094427,167.314684,165.6167369,164.1932907,162.1841161,25.99464456,5.042359994,60.44495281,1.778392484,1.117405515,0.66098697
5/17/18,168.4,169.61,167.51,168.33,27480164,168.4496285,167.4992869,165.8751429,164.3555146,162.3058168,30.6074849,9.195274884,58.43687855,1.76299839,1.24652409,0.516474301
5/18/18,167.71,168.26,167.21,167.46,26217939,168.1197523,167.4921439,166.0260817,164.4772592,162.4078798,33.52199825,13.39236451,55.76643625,1.661444632,1.329508198,0.331936434
5/21/18,168.73,169.5,167.68,168.4,22954565,168.2131682,167.6572086,166.2521691,164.6310921,162.5265357,36.8260175,17.67424667,57.99970903,1.637931634,1.391192885,0.246738749
5/22/18,169.15,169.45,167.88,168.18,19477721,168.2021121,167.7522616,166.4357721,164.770265,162.6384855,39.91806612,21.9624613,57.2709172,1.583294025,1.429613113,0.153680912
5/23/18,166.9,169.62,166.88,169.6,26557835,168.6680748,168.088214,166.7371271,164.9596664,162.7763372,43.35329691,26.16379863,60.7032156,1.635719897,1.47083447,0.164885427
5/24/18,169.56,169.85,167.84,169.55,27696539,168.9620498,168.3539933,167.0050198,165.1396794,162.9104692,45.31916911,30.15297971,60.51887599,1.654165013,1.507500579,0.146664434
5/25/18,169.54,170.33,169.21,169.72,27460536,169.2146999,168.6023582,167.2635893,165.3192999,163.0453114,45.53481867,33.71646648,60.95304393,1.663326684,1.5386658,0.124660884
5/29/18,168.91,169.92,167.96,168.97,41220468,169.1331333,168.6692021,167.4261046,165.4624646,163.1626319,44.22076053,36.58228624,57.92652931,1.591720282,1.549276696,0.042443586
5/30/18,169.63,170.48,169.22,170.18,22665836,169.4820888,168.9438926,167.6883804,165.647466,163.3015897,44.78122564,39.00774822,61.26791809,1.614003354,1.562222028,0.051781326
5/31/18,170.13,171.2,169.63,170.07,35670946,169.6780592,169.1486394,167.9152013,165.8208987,163.4356176,43.54002314,40.76228608,60.79522404,1.604293472,1.570636316,0.033657155
6/1/18,170.88,172.84,170.87,172.74,45543331,170.6987062,169.8016141,168.3747059,166.092236,163.6198628,43.55823717,42.0573613,67.37486992,1.791394921,1.614788037,0.176606883
6/4/18,173.16,174.34,173.07,174.3,20459634,171.8991374,170.6195024,168.9390196,166.4141091,163.8313507,44.89825878,43.19498736,70.4910031,2.042014062,1.700233242,0.34178082
6/5/18,174.69,175.13,174.065,174.84,24779284,172.879425,171.3868656,169.5010178,166.7445362,164.0493438,44.86027689,43.99841329,71.50556298,2.258174198,1.811821433,0.446352765
6/6/18,175.0248,175.89,174.14,175.86,25036647,173.87295,172.2001628,170.1066351,167.1020053,164.2832181,46.53568993,44.66017568,73.36814638,2.483163773,1.946089901,0.537073871
6/7/18,175.91,175.93,173.55,174.43,39600316,174.0586333,172.6055877,170.5183842,167.3893777,164.4841445,46.6112642,44.98597241,66.77779914,2.517065419,2.060285005,0.456780414
6/8/18,173.57,174.8803,173.18,174.44,31780348,174.1857555,172.9391172,170.8918714,167.6658727,164.6812902,46.89887931,45.14394342,66.80025781,2.515739753,2.151375954,0.364363798
6/11/18,174.3,175.34,174.28,174.91,22319709,174.4271704,173.2974596,171.2745503,167.9499561,164.8838389,47.30868821,45.32133038,67.89866005,2.523524604,2.225805684,0.297718919
6/12/18,175.15,176,174.96,175.83,22511832,174.8947802,173.7579215,171.7084027,168.2589774,165.1005945,48.55554509,45.75480883,69.99154335,2.574256044,2.295495756,0.278760288
6/13/18,176.09,177.14,175.43,175.82,37858584,175.2031868,174.1328448,172.0999834,168.5554881,165.31286,50.20313817,46.29700009,69.93816896,2.583868927,2.35317039,0.230698537
6/14/18,176.62,177.89,176.5,177.6,35915978,176.0021246,174.7632367,172.6237945,168.9101749,165.5561697,52.31456984,47.17445476,73.77218706,2.70394889,2.42332609,0.2806228
6/15/18,176.98,177.325,176.11,176.98,49615730,176.328083,175.1662846,173.0386712,169.2266386,165.7823842,53.61496894,48.18012793,70.40402789,2.717755712,2.482212015,0.235543697
6/18/18,175.53,176.65,174.94,176.5,31633192,176.3853887,175.4087783,173.3683215,169.5118684,165.9946142,53.96528929,49.08683099,67.82232162,2.659310849,2.517631782,0.141679067
6/19/18,174.26,176.04,173.71,176,38235994,176.2569258,175.5162731,173.6189576,169.766305,166.1927406,54.20447148,50.02125044,65.14261077,2.543329138,2.522771253,0.020557885
6/20/18,176.79,177.98,176.65,177.25,33038042,176.5879505,175.8314962,173.9647712,170.0597832,166.4116963,54.69539376,50.83722083,68.4940584,2.523191567,2.522855316,0.000336252
6/21/18,177.69,177.88,175.37,175.71,43469439,176.2953004,175.809406,174.1309834,170.2813603,166.5958211,55.07465141,51.68355955,60.74508584,2.355810946,2.489446442,-0.133635496
6/22/18,176.31,176.369,174.69,175.32,30073187,175.9702002,175.7204231,174.2442231,170.4789541,166.7685771,54.20786745,52.41445836,58.92691983,2.166714323,2.424900018,-0.258185695
6/25/18,173.76,173.99,169.81,171.37,77799725,174.4368002,174.9294371,173.9704876,170.513897,166.8596944,50.12944573,52.69653411,44.42395544,1.678770082,2.275674031,-0.596903949
6/26/18,171.99,173.0585,171.37,172.07,39008146,173.6478668,174.4095394,173.7894887,170.5749207,166.9628688,46.01752373,52.44273198,46.91729656,1.333186758,2.087176576,-0.753989818
6/27/18,172.77,173.58,169.61,169.73,52843497,172.3419112,173.5587141,173.4028708,170.5417865,167.0176634,39.60125008,51.38254317,40.39340115,0.860570914,1.841855444,-0.981284529
6/28/18,169.52,171.77,169.17,171.19,46407708,171.9579408,173.1280388,173.1921212,170.5672067,167.100284,33.8462627,49.53571246,45.48668934,0.596948007,1.592873956,-0.99592595
6/29/18,172,172.92,171.395,171.65,36408464,171.8552939,172.8593045,173.0452525,170.6096692,167.1903773,28.84884999,47.05910056,47.02266274,0.420298173,1.3583588,-0.938060627
7/2/18,170.04,172.85,169.67,172.8,31770026,172.1701959,172.8485218,173.0218951,170.6955645,167.301459,24.33633837,44.09620547,50.75809347,0.368845475,1.160456135,-0.79161066
7/3/18,173.41,173.45,170.63,170.8,25512707,171.7134639,172.4760633,172.8102861,170.69966,167.370737,18.43604455,40.51936278,44.83697556,0.164786005,0.961322109,-0.796536104
7/5/18,171.91,173.06,171.03,172.92,31626198,172.1156426,172.5567791,172.820735,170.7867321,167.4806234,13.44786332,36.39460973,51.31949769,0.172149259,0.803487539,-0.63133828
7/6/18,173.31,175.74,173,175.61,37005574,173.2804284,173.1119102,173.0863793,170.9758799,167.6416012,9.948151622,31.88195976,58.05509689,0.390543269,0.720898685,-0.330355416
7/9/18,176.49,177.23,175.82,177.19,27362061,174.5836189,173.853381,173.4772003,171.2195709,167.8306784,7.881145423,27.24928755,61.43070754,0.683238937,0.713366735,-0.030127798
7/10/18,177.41,177.72,176.71,177.32,23902488,175.495746,174.4836754,173.8431812,171.4588034,168.0185857,8.294601209,23.0658031,61.7037938,0.915143077,0.753722004,0.161421074
7/11/18,175.96,177.07,175.8,176.42,30280553,175.8038306,174.8357344,174.0885925,171.6533601,168.1849504,8.286251637,19.29267589,58.60984856,1.014610503,0.805899704,0.208710799
7/12/18,177.21,179.46,177.08,179.46,27930119,177.0225538,175.67651,174.6001552,171.9595029,168.4082187,10.51173999,16.38372488,64.99469403,1.323485431,0.909416849,0.414068582
7/13/18,179.42,179.9,178.95,179.61,28067961,177.8850358,176.39169,175.0772832,172.2595224,168.6300361,12.573994,14.25649801,65.27930013,1.562364814,1.040006442,0.522358372
7/16/18,179.64,179.95,178.88,179.18,21405310,178.3166906,176.8986554,175.4680182,172.5309136,168.8389463,14.73433673,12.84504669,63.68091475,1.697414305,1.171488015,0.52592629
7/17/18,177.3,180.65,177.28,180.27,31034075,178.9677937,177.5116272,175.9253498,172.8344072,169.0653038,18.16798922,12.22821177,65.95645005,1.870830125,1.311356437,0.559473688
7/18/18,180.28,180.44,179.38,179.93,23220839,179.2885291,177.9513313,176.306745,173.1126658,169.2804463,22.2586752,12.61047484,64.59689309,1.958254711,1.440736092,0.51751862
7/19/18,179.34,179.88,178.82,179.03,31094145,179.2023528,178.1474529,176.5661026,173.3447181,169.4735068,25.27006985,13.79269549,61.01178587,1.932638593,1.539116592,0.393522001
7/20/18,179.57,180.17,178.79,178.99,35907619,179.1315685,178.3006433,176.79695,173.5661017,169.6619522,27.30903576,15.5287839,60.85014384,1.88735373,1.608764019,0.278589711
7/23/18,178.45,179.64,177.74,179.56,22184720,179.274379,178.5296172,177.0600976,173.8011565,169.8579531,28.74337233,17.61500659,62.37968961,1.875835917,1.662178399,0.213657518
7/24/18,181.39,182.05,179.56,180.3,36900281,179.6162527,178.851505,177.3686598,174.0560131,170.0647263,30.46069814,19.83161629,64.32818363,1.904466282,1.710635976,0.193830306
7/25/18,180.36,182.93,180.29,182.82,36022078,180.6841684,179.5730496,177.887835,174.3996989,170.317306,34.38407077,22.4413982,70.022324,2.1062198,1.78975274,0.31646706
7/26/18,180.35,180.92,179.81,180.05,40873485,180.472779,179.6597678,178.0937555,174.6212793,170.5100326,35.51195058,24.94141926,58.89382441,2.01931763,1.835665718,0.183651912
7/27/18,181.26,181.31,176.6,177.62,59456093,179.5218526,179.2889009,178.0486359,174.7388762,170.6508241,34.53963247,27.13798311,51.20555861,1.734373564,1.815407288,-0.081033723
7/30/18,177.66,177.73,174.27,175.11,60192990,178.0512351,178.5291008,177.7687658,174.7534301,170.7391246,31.9471082,28.85926025,44.71262541,1.291133928,1.710552616,-0.419418688
7/31/18,175.75,177.13,174.82,176.45,47285135,177.5174901,178.1510824,177.6431691,174.8199623,170.8522112,28.95730568,29.9381919,48.46931654,1.036047216,1.575651536,-0.53960432
8/1/18,176.87,177.65,176.0967,177.12,37101925,177.3849934,177.9636129,177.5933435,174.9101598,170.9763258,26.86649465,30.39897385,50.28815485,0.877833443,1.436087917,-0.558254475
8/2/18,175.87,179.74,175.79,179.53,47178229,178.0999956,178.2484106,177.7777869,175.09133,171.1457055,25.18739883,30.39070674,56.26757019,0.936123695,1.336095073,-0.399971378
8/3/18,179.8,180.09,179.08,180.08,28934445,178.7599971,178.5814268,177.9970453,175.2869641,171.3226223,23.5678612,30.01658929,57.52325432,1.014999263,1.271875911,-0.256876648
8/6/18,179.97,181.19,179.74,181.14,24808763,179.5533314,179.0466219,178.2963743,175.5164949,171.5170258,22.65354012,29.40760607,59.91225505,1.149787822,1.247458293,-0.097670471
8/7/18,181.63,182.14,181.26,181.8,29895664,180.3022209,179.5472361,178.630053,175.7629069,171.720649,21.77466569,28.53900282,61.36913004,1.294937972,1.256954229,0.037983743
8/8/18,181.55,182.35,181.06,182.02,22680749,180.8748139,179.9968296,178.9529051,176.0082831,171.9245966,20.03666958,27.1042627,61.86661443,1.411452329,1.287853849,0.12359848
8/9/18,181.94,182.63,181.64,181.91,18852898,181.219876,180.3446787,179.2345332,176.239723,172.1223273,19.62260342,25.51532798,61.44057,1.47787865,1.325858809,0.152019841
